s32,0,6,0,0,0,2,0,0,0,0,0,7,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,44,0,0,0
s34,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s35,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,10,0,0,0,0,0,0,2,0,16,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,24,0,0,0,0,0,0,0
s36,0,4,0,0,0,2,0,0,0,0,0,1,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,21,0,0,2,1,0,1,0,0,0,20,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,0,0,0
s38,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
s39,0,0,0,0,0,20,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s40,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,172,1,0,0,120,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
s43,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,8,0,6,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,2,0,0,0,0,0,0,0,0,1
s45,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,1,1,0,0,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
s46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,2,4,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
s49,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0
s50,5,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,61,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0
s51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,3,0,0,0,6,0,0,0,0,0,1,0
s53,0,0,0,0,0,27,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,7,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s58,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,6,2,0,0,0,0,4,6,2,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,12,0,0,0,0,0,4,0,10,1,2,0,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0,0,0,2,0,0,0
s61,0,18,0,0,0,0,0,161,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,8,0,0,0,0,0,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,29,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s65,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,2,0,6,0,0,0,0,0,0,10,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,11,0,0,0,27,3,0,0,0,0,0,0
s68,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,2,38,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,3,5,0,0,0,12,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,15,11,11,0,0,0
s69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,0,0,6,1,0,0
s72,0,0,0,9,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,6,6,14,0,0,0,22,12,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12,12,0,0,0,7,0,0,4,0,0,2,2,0,1,0,0,0,0,0,0,0,27,0,0,0,2,0,0,5,0,0,0,0,0,0,0,6,0,0,2
s78,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,42,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,18,8,6,0,0,0
s79,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,3,0,0,0,0,10,0,0,3,0,0,0,0,2,0,10,0,0,0,0,0,0,0
s80,0,29,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,4,1,1,0,0,3,2,0,0,0,50,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s83,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,1,0,0,0,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,1,10,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,6,0,0,0
s84,15,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,21,0,2,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s85,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,2,1,1,0,0,14,5,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
s89,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,6,2,28,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
s91,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,2,8,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,22,0,10,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,5,2,0,0,0
s94,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,5,0,0,0,22,2,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s95,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,1,0,0,0,4,0,0,0,0,38,0,8,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0
s96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,10,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,6,2,0,0,0
s99,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,4,8,0,30,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3,0,0,0,3,0,0,0,3,1,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0
s102,0,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30,0,0,0,6,0,0,0,0,0,0,0
s103,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,0,0,8,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,15,0,0,0
s104,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,3,2,0,0,0,0,0,0,0,8,0,0,0,0,0,2,6,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,1,0,3,0,2,0,0,1,1,0,0,0,17,0,0,3,12,0,6,0,0,0,0,5,9,0,0,0,0,1
s107,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,13,3,0,0,0,0,0,0,2,2,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,0,0,3,1,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,14,0,0,0
s109,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,2,0,0,0,0,0,0,0,0,2,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,1,1,0,0,0
s110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,10,0,0,0,3,0,29,0,0,0,0,0,0,0,9,1,1,3,0,0,0,0,0,0,9,0,0,0,2,0,0,5,0,2,1,1,0,51,27,4,0,0,0
s111,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,143,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,42,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34,0,0,0
s114,0,0,1,7,0,6,0,120,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,1,1,0,0,2,0,0,0,0,1,0,0,17,9,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,8,0,0,0,0
s115,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s118,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,3,0,9,0,0,0,0,0,2,2,0,0,0,0,0,0,9,0,0,0,0,5,0,0,1,0,0,6,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1
s119,0,0,24,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,64,0,2,0,0,0,12,0,2,0,0,1,0,1,0,0,2,3,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0
s120,1,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1,11,3,0,0,0,1,0,0,0,5,0,0,2,0,0,2,0,1,0,1,2,0,1,1,0,0,0
s121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,5,11,0,0,0,0,0,5,0,0,0,0
s122,0,2,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,1,1,0,0,37,0,0,0,2,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0
s123,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,8,4,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,0
