user_000047,2009-05-03T16:11:22Z,,Ivo Amulić,,Ivo Amulic
user_000047,2008-01-26T21:09:26Z,,Dirty Dancing,,Johnny'S Mambo
user_000047,2008-01-26T21:06:21Z,,Dirty Dancing,,In The Still Of The Night
user_000047,2008-01-26T21:05:43Z,,Dirty Dancing,,(I'Ve Had) The Time Of My Liv
user_000047,2008-01-26T21:04:44Z,,Dirty Dancing,,(I'Ve Had) The Time Of My Lif
user_000047,2008-01-26T20:59:55Z,,Dirty Dancing,,(I'Ve Had) The Time Of My Lif
user_000047,2008-01-26T20:55:46Z,,Dirty Dancing,,Hungry Eyes
user_000047,2008-01-26T20:51:13Z,4d7928cd-7ed2-4282-8c29-c0c9f966f1bd,Alice Cooper,2a1e79cb-5842-4484-8b53-84362a1ec979,I'M Eighteen
user_000047,2008-01-26T20:38:20Z,73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,9de80019-617e-4a4c-8a89-03e2a8a11ff8,Unfaithful
user_000047,2008-01-26T20:33:02Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-26T16:30:39Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-25T12:46:27Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Danger Zone (Top Gun)
user_000047,2008-01-25T12:41:10Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Angelia
user_000047,2008-01-25T12:36:45Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,0a250294-84cd-497b-84b3-e158cd6a5a20,Calling You
user_000047,2008-01-25T12:31:29Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-24T21:06:49Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,0a250294-84cd-497b-84b3-e158cd6a5a20,Calling You
user_000047,2008-01-24T21:01:32Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-24T19:21:42Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-23T14:39:00Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,4b4bae20-e02f-44db-b948-7720534ab116,Rehab
user_000047,2008-01-23T14:25:56Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-23T14:21:03Z,73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,9de80019-617e-4a4c-8a89-03e2a8a11ff8,Unfaithful
user_000047,2008-01-23T14:16:39Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Right Here Waiting
user_000047,2008-01-23T14:11:01Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-23T14:05:46Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,0a250294-84cd-497b-84b3-e158cd6a5a20,Calling You
user_000047,2008-01-23T14:00:45Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-22T16:57:50Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-22T14:09:16Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-22T14:02:54Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-22T10:36:39Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,0a250294-84cd-497b-84b3-e158cd6a5a20,Calling You
user_000047,2008-01-22T10:31:21Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-22T08:59:47Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-22T08:53:10Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-21T20:00:19Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Danger Zone (Top Gun)
user_000047,2008-01-21T19:55:01Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Angelia
user_000047,2008-01-21T19:50:37Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,0a250294-84cd-497b-84b3-e158cd6a5a20,Calling You
user_000047,2008-01-21T19:45:19Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-21T19:42:29Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,4b4bae20-e02f-44db-b948-7720534ab116,Rehab
user_000047,2008-01-21T19:35:39Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-21T19:33:01Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Endless Summer Nights
user_000047,2008-01-21T19:29:29Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Danger Zone (Top Gun)
user_000047,2008-01-21T19:24:11Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,,Richard Marx - Angelia
user_000047,2008-01-21T19:21:16Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,0a250294-84cd-497b-84b3-e158cd6a5a20,Calling You
user_000047,2008-01-21T19:16:06Z,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,6de71691-8995-46fa-9b11-7bd45dd5d42d,Hazard
user_000047,2008-01-18T18:19:57Z,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,The Who,2f2ea311-c606-4a34-bfe1-e6dd6c8c3c6c,Who Are You
user_000047,2008-01-14T19:03:43Z,d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,c0c0303f-9f7a-459a-badb-733734fb3bf6,Left Outside Alone
user_000047,2008-01-14T19:00:12Z,d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,f2727ccb-7249-4892-8262-034292111662,Sick And Tired
user_000047,2008-01-14T18:56:58Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,8f3461f5-6833-44a6-b705-1b65ef610102,Just Friends
user_000047,2008-01-14T18:54:25Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,65643649-9bd7-4efd-af35-9b3a8fed2edd,Me & Mr. Jones [Aka Fuckery]
user_000047,2008-01-14T18:50:08Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,82ee74b0-2461-4653-9384-465d3e2557e0,You Know I'M No Good
user_000047,2008-01-14T18:46:34Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,4b4bae20-e02f-44db-b948-7720534ab116,Rehab
user_000047,2008-01-14T13:43:33Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,17c5cd7a-c6d3-4483-8aab-51ee156a2e77,Some Unholy War
user_000047,2008-01-14T13:39:51Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,3f221ae8-79b1-442f-8af6-c020028e58f1,Wake Up Alone
user_000047,2008-01-14T13:36:45Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,b47bf632-f6ca-42fa-9db9-10d38797aa9d,Tears Dry On Their Own
user_000047,2008-01-14T13:34:09Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,b7e172f3-1f8f-49bf-a4a9-141cd64979c7,Love Is A Losing Game
user_000047,2008-01-14T13:30:08Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,b0adc7a8-0a90-4e09-8839-a66f315234a2,Back To Black
user_000047,2008-01-14T13:26:55Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,8f3461f5-6833-44a6-b705-1b65ef610102,Just Friends
user_000047,2008-01-14T13:24:21Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,65643649-9bd7-4efd-af35-9b3a8fed2edd,Me & Mr. Jones [Aka Fuckery]
user_000047,2008-01-14T13:20:04Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,82ee74b0-2461-4653-9384-465d3e2557e0,You Know I'M No Good
user_000047,2008-01-14T13:16:28Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,4b4bae20-e02f-44db-b948-7720534ab116,Rehab
user_000047,2008-01-11T12:07:12Z,906bddec-bc73-49f8-ac1e-eaee691c6cf9,Hank Williams,d8c78693-d2bf-481f-9810-31bca586a76e,I Can'T Get You Off My Mind
user_000047,2008-01-11T12:04:37Z,906bddec-bc73-49f8-ac1e-eaee691c6cf9,Hank Williams,d08cd41f-8da6-4ddd-91ca-80aaa3fc5b2a,A Mansion On The Hill
user_000047,2008-01-11T12:01:52Z,1d8010a0-b642-4c8f-9c8d-8dc66b7bb81a,"Hank Williams, Jr.",929df3c6-add6-493f-8570-d9c478e03647,I Saw The Light
user_000047,2008-01-11T11:59:05Z,906bddec-bc73-49f8-ac1e-eaee691c6cf9,Hank Williams,a3f89740-7c43-423d-b923-c056a2f3785a,Six More Miles
user_000047,2008-01-11T11:56:22Z,906bddec-bc73-49f8-ac1e-eaee691c6cf9,Hank Williams,852c2fa9-b63a-4247-b36c-e23c075169ca,The Blues Come Around
user_000047,2008-01-11T11:53:31Z,1b764e7a-ded1-42bc-8c85-85703b6d72a5,Hank Williams Iii,4435703d-5385-475e-b553-d52d7959049f,I'M A Long Gone Daddy
user_000047,2008-01-08T22:46:56Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,e5b2941b-5f13-44d0-9118-bd30f2080270,Danny Boy
user_000047,2008-01-08T22:44:16Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,5b503dd3-5f4f-4391-8567-d1149dc028df,Sam Hall
user_000047,2008-01-08T22:41:18Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,7b047b75-7be0-4890-94b1-680e992f385d,In My Life
user_000047,2008-01-08T22:37:58Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,3c28eb47-edbe-49fe-ae24-7102dbda9b96,Personal Jesus
user_000047,2008-01-08T22:34:05Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,67b34e06-7b8c-455e-b325-2a23a57ed1f0,First Time Ever I Saw Your Face
user_000047,2008-01-08T22:30:11Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,5ccdf1c5-c821-49dc-b30c-1da795300da5,I Hung My Head
user_000047,2008-01-08T22:26:16Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,fbf8a328-f0bf-46e5-8d1e-7bbfc3ebf289,Bridge Over Troubled Water
user_000047,2008-01-08T22:22:48Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,f5e59b92-459e-4760-a2e4-2a33a09da2d2,Give My Love To Rose
user_000047,2008-01-08T22:19:09Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,0b953455-ef5f-4b36-872b-0022aec503d4,Hurt
user_000047,2008-01-08T22:14:42Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,51df354e-095d-46bd-afd7-afbfc27996c5,The Man Comes Around
user_000047,2008-01-08T22:12:01Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,,Would You Lay With Me
user_000047,2008-01-08T22:08:41Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,715aba52-2d3c-48cb-b588-8e2fbb3fc95a,Wayfaring Stranger
user_000047,2008-01-08T22:06:15Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,091bb8da-9e1c-44f5-ba54-b49af755a755,Solitary Man
user_000047,2008-01-08T22:02:22Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,43b13bee-bb41-4e28-95ff-57de098a6144,One
user_000047,2008-01-08T21:59:08Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,68feebd1-5139-45d2-bcb4-fc08da88c041,Nobody
user_000047,2008-01-08T21:54:33Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,a342133f-251e-47b6-b5fd-51b4a895ec81,The Mercy Seat
user_000047,2008-01-08T21:52:00Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,be4f9a74-d382-48f1-a7e4-2bd2eb8bd5f6,Mary Of The Wild Moor
user_000047,2008-01-08T21:49:24Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,a3a3fb5d-375f-4362-b06e-3f23c23bb2b1,That Lucky Old Sun
user_000047,2008-01-08T21:47:15Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,7e0f67ca-b858-4140-bf78-6f852c8b6561,I Won'T Back Down
user_000047,2008-01-08T21:43:34Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,7685acee-e8e5-46c5-842f-1356544fdc6e,I See A Darkness
user_000047,2008-01-08T21:40:26Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,7ec04ad0-821b-41ea-824a-680d8f60f345,I'M Leavin' Now
user_000047,2008-01-08T21:37:10Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,e4a5ad5a-1620-4aaf-a417-7aa7b154b35d,Field Of Diamonds
user_000047,2008-01-08T21:35:22Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,4caddac2-10cc-44d6-9450-1d057cdcf9a7,Country Trash
user_000047,2008-01-08T21:32:26Z,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,0dc051bc-78b1-413e-b60b-4f65f9f5b5c2,Before My Time
user_000047,2007-12-07T19:46:35Z,70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,f9fff00e-9f53-40dd-a008-9abb714d4783,Born To Run
user_000047,2007-12-07T19:40:06Z,f46bd570-5768-462e-b84c-c7c993bbf47e,Eagles,d1010557-4864-41fe-a9c4-3943cb13cb63,Hotel California
user_000047,2007-12-07T19:31:30Z,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,The Who,2e42a0da-277e-4d69-a483-2db2f6a81869,Won'T Get Fooled Again
user_000047,2007-12-07T19:24:26Z,2155a81a-f0c6-417a-9b16-2f86f98bb8bc,Derek And The Dominos,af4606db-fbde-4b64-82dd-45537a585c43,Layla
user_000047,2007-12-07T19:20:40Z,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,4557d013-3ecd-4d71-8446-a23ea2e4a83b,Satisfaction
user_000047,2007-12-07T19:12:36Z,678d88b2-87b0-403b-b63d-5da7465aecc3,Led Zeppelin,,Stairway
user_000047,2007-12-05T15:12:29Z,a25c392b-e28b-4db4-bddd-b2e86340459c,Gibonni,d2010c50-a724-4c25-8310-be2b78ba0ba6,Sebi Dovoljna
user_000047,2007-12-05T15:01:05Z,a25c392b-e28b-4db4-bddd-b2e86340459c,Gibonni,214c111a-2786-4835-86c1-0171fc91e7ec,Libar
user_000047,2007-12-05T14:47:23Z,a25c392b-e28b-4db4-bddd-b2e86340459c,Gibonni,5d7ddfba-b7ba-464b-9cf0-ac25a9ba37c2,Zlatne Godine
user_000047,2007-12-04T21:26:22Z,a25c392b-e28b-4db4-bddd-b2e86340459c,Gibonni,5d7ddfba-b7ba-464b-9cf0-ac25a9ba37c2,Zlatne Godine
