user_000057,2007-06-07T08:39:53Z,,Alain Delon & Phyllis Nelson,,I Don'T Know
user_000057,2006-09-10T21:26:49Z,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,Lostprophets,2f35b6fc-11ab-4c25-b66c-342ded168db5,A Town Called Hypocrisy
user_000057,2006-09-10T21:24:54Z,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,Lostprophets,eeaff4a9-626c-48d4-96e7-c47273949b2f,The New Transmission
user_000057,2006-09-10T21:21:19Z,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,Lostprophets,2f35b6fc-11ab-4c25-b66c-342ded168db5,A Town Called Hypocrisy
user_000057,2006-09-10T21:18:23Z,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,Lostprophets,eeaff4a9-626c-48d4-96e7-c47273949b2f,The New Transmission
user_000057,2006-09-10T21:14:48Z,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,Lostprophets,2f35b6fc-11ab-4c25-b66c-342ded168db5,A Town Called Hypocrisy
user_000057,2006-09-10T21:10:42Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,d36e747b-abb3-47b2-a6a9-7d35df2aacd5,Trashed And Scattered
user_000057,2006-09-10T21:05:33Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,d8e8ccde-8c3b-42f6-9942-726223eeb168,Bat Country
user_000057,2006-09-10T20:59:03Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,225825b9-19d6-4180-b6c0-a4000caa3ddf,Blinded In Chains
user_000057,2006-09-10T20:54:08Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,623dfdbe-1feb-4892-8a1a-a2aa70d6f087,Burn It Down
user_000057,2006-09-10T20:48:32Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,64039e09-7fd6-4d08-bb26-619e39136f8d,Beast And The Harlot
user_000057,2006-09-10T20:46:54Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-10T20:43:23Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-10T15:57:51Z,aa7a2827-f74b-473c-bd79-03d065835cf7,Franz Ferdinand,046e4951-5daa-4bd0-8b6a-5b47b27583c9,Jacqueline
user_000057,2006-09-10T13:50:59Z,350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,cd1b3c0f-7f2f-4f59-bf17-052189ef40a9,What'S It Feel Like To Be A Ghost?
user_000057,2006-09-10T13:45:06Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-10T13:09:54Z,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,f207eac0-829f-41e5-9dc9-d7c3263de3ed,Lose Yourself
user_000057,2006-09-09T23:21:55Z,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic At The Disco,b5f701a7-3625-4dee-a147-6a9817e4f7b8,"Nails For Breakfast, Tacks For Snacks"
user_000057,2006-09-09T23:18:35Z,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic At The Disco,37cf5ddd-222b-4d5d-8c04-79b1e3a2a710,London Beckoned Songs About Money Written By Machines
user_000057,2006-09-09T23:15:46Z,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic At The Disco,aca058fc-a41c-4d46-87a4-1819f8d6ea06,The Only Difference Between Martyrdom And Suicide Is Press Coverage
user_000057,2006-09-09T23:12:23Z,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic At The Disco,e8d49121-d263-48a7-a0bc-e629f7c54aa7,Lying Is The Most Fun A Girl Can Have Without Taking Her Clothes Off
user_000057,2006-09-09T23:06:46Z,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic At The Disco,3035c372-44d5-401f-ad96-155fd89f8de5,But It'S Better If You Do
user_000057,2006-09-09T23:02:15Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T22:46:30Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,f2fcc5f2-6740-495b-82bd-5c2e7392788d,"Champagne For My Real Friends, Real Pain For My Sham Friends"
user_000057,2006-09-09T22:43:22Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,2f0fef17-51bf-4d9d-a6b7-943d31f17db5,7 Minutes In Heaven (Atavan Halen)
user_000057,2006-09-09T22:40:14Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,9b66012f-efa7-470a-a08f-22e24c537164,I'Ve Got A Dark Alley And A Bad Idea That Says You Should Shut Your Mouth (Summer Song)
user_000057,2006-09-09T22:36:43Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T22:31:29Z,c5eb9407-caeb-4303-b383-6929aa94021c,Papa Roach,61a64edf-5e6b-4e80-90a6-a651e8621a3d,Last Resort
user_000057,2006-09-09T22:28:32Z,bc710bcf-8815-42cf-bad2-3f1d12246aeb,Nickelback,133873b9-216b-4110-8f14-dccd19b9e956,Never Again
user_000057,2006-09-09T22:24:03Z,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,5cbae4ac-7734-4d6b-be77-dfd53bb7033d,Smooth Criminal
user_000057,2006-09-09T22:21:26Z,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,Limp Bizkit,c8e00a85-9f7e-4779-a451-7b6890c5f0b9,Break Stuff
user_000057,2006-09-09T22:19:13Z,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Evanescence,89d3884a-81de-4d43-939a-0e501905b914,Call Me When You'Re Sober
user_000057,2006-09-09T22:15:52Z,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,30b3f934-06b5-44df-8477-156c43ae0e5a,Freak On A Leash
user_000057,2006-09-09T22:11:13Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T22:08:25Z,0743b15a-3c32-48c8-ad58-cb325350befa,Blink-182,a9e01c7f-e7ff-449d-b8f1-872cb62410e4,Dumpweed
user_000057,2006-09-09T22:06:23Z,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,d7255ed4-3bdb-4eae-b57a-c99f481e1656,Ch-Check It Out
user_000057,2006-09-09T22:01:19Z,afe5e238-d248-4da4-87b7-e70dfab787f6,The Automatic,e45a780f-9cbe-40a5-9c77-83e9138ef105,Monster
user_000057,2006-09-09T21:56:04Z,09885b8e-f235-4b80-a02a-055539493173,The All-American Rejects,da0ab675-c138-4872-b771-0c3bd2d32a67,Move Along
user_000057,2006-09-09T21:52:20Z,8ac6cc32-8ddf-43b1-9ac4-4b04f9053176,Alien Ant Farm,a5411146-269c-40b3-8da2-b6b3aa4bbcd0,Smooth Criminal
user_000057,2006-09-09T21:48:39Z,8ac6cc32-8ddf-43b1-9ac4-4b04f9053176,Alien Ant Farm,f13d8aae-76dc-47ce-97e2-e7c445ddce29,Movies
user_000057,2006-09-09T21:43:46Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,9d5ce845-1da9-47d1-ab8e-a5dcfad4677d,Saturday
user_000057,2006-09-09T21:40:39Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T21:36:56Z,67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,ed9d3fc7-b7d9-46b7-a06d-d9f044ed5201,Best Of You
user_000057,2006-09-09T21:33:02Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T21:28:44Z,09885b8e-f235-4b80-a02a-055539493173,The All-American Rejects,da0ab675-c138-4872-b771-0c3bd2d32a67,Move Along
user_000057,2006-09-09T21:25:14Z,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,9bded074-0bd5-400c-81c2-b049abed91ff,"The Invisible Man (12"" Version)"
user_000057,2006-09-09T21:23:01Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T21:21:03Z,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic At The Disco,ffb2130c-d934-4ea9-a317-90a0326ca368,Introduction
user_000057,2006-09-09T21:17:23Z,6af63208-4a2b-494f-a560-622a0c10d647,The Cooper Temple Clause,6da5578c-dca5-46df-8458-538d59ef5e63,"Promises, Promises"
user_000057,2006-09-09T21:13:28Z,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,Dmx,e6dfd07a-923a-4728-94b5-767ec22a541e,X Gon' Give It To Ya
user_000057,2006-09-09T21:10:19Z,88a4cd4e-5dee-4153-8462-0d5e43c75f47,Feeder,604073db-2e2d-49d0-ba5d-a68ba026f88d,Come Back Around
user_000057,2006-09-09T21:04:48Z,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,4f063cd8-1c74-4ef1-8d68-236123ef6438,Breathe
user_000057,2006-09-09T21:00:32Z,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,N.E.R.D.,e3812f86-8658-43e6-86d7-64a2c3d61d0d,Rock Star
user_000057,2006-09-09T20:57:39Z,b267ca80-034e-4dc1-9ed4-ec45f1fed41d,Good Charlotte,46c13cf4-2baf-4bb9-9f27-92944348f32f,The Anthem
user_000057,2006-09-09T16:30:27Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,e1dbec75-cbc6-4f0b-b735-7e1ca31b2866,Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows)
user_000057,2006-09-09T16:27:42Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,cb1bc23b-2904-42dd-aee6-6d12417e3cdc,"A Little Less Sixteen Candles, A Little More ""Touch Me"""
user_000057,2006-09-09T16:23:04Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T16:20:22Z,0743b15a-3c32-48c8-ad58-cb325350befa,Blink-182,942d53c3-1a64-42a9-9dc6-693e7284f898,"I Won'T Be Home For Christmas (Live, La)"
user_000057,2006-09-09T16:13:58Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,d36e747b-abb3-47b2-a6a9-7d35df2aacd5,Trashed And Scattered
user_000057,2006-09-09T16:08:49Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,d8e8ccde-8c3b-42f6-9942-726223eeb168,Bat Country
user_000057,2006-09-09T16:02:18Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,225825b9-19d6-4180-b6c0-a4000caa3ddf,Blinded In Chains
user_000057,2006-09-09T15:57:24Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,623dfdbe-1feb-4892-8a1a-a2aa70d6f087,Burn It Down
user_000057,2006-09-09T15:51:47Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,64039e09-7fd6-4d08-bb26-619e39136f8d,Beast And The Harlot
user_000057,2006-09-09T15:37:09Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T15:35:02Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,9d5ce845-1da9-47d1-ab8e-a5dcfad4677d,Saturday
user_000057,2006-09-09T15:31:55Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T15:26:22Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T15:18:43Z,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,32b76484-48c3-4509-b15b-47d15f46ab63,Heaven For Everyone
user_000057,2006-09-09T15:14:55Z,d8354b38-e942-4c89-ba93-29323432abc3,30 Seconds To Mars,9cca163a-0a41-44dd-bf43-d51c2bf146c9,Capricorn (A Brand New Name)
user_000057,2006-09-09T15:08:50Z,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,ae86bc81-9e3b-4122-a95a-64c8a85b40b4,Sabotage
user_000057,2006-09-09T15:05:25Z,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,d0c87f0b-5f43-46b5-866a-bc629730cfda,Fight For Your Right
user_000057,2006-09-09T15:02:19Z,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,d7255ed4-3bdb-4eae-b57a-c99f481e1656,Ch-Check It Out
user_000057,2006-09-09T14:57:57Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,04ea96b6-f5b7-49a5-98b1-97f4ae55dee7,Can'T Stop
user_000057,2006-09-09T14:54:01Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,d8c79588-fcbb-46c3-8838-85b212475bb2,Parallel Universe
user_000057,2006-09-09T14:51:33Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,9a3db130-9d46-48ef-9aaa-8bfdc28e5805,Tell Me Baby
user_000057,2006-09-09T14:46:13Z,f181961b-20f7-459e-89de-920ef03c7ed0,The Strokes,1601909d-f5ff-46fb-b2ac-01d484dfe540,Juicebox
user_000057,2006-09-09T11:27:32Z,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,623dfdbe-1feb-4892-8a1a-a2aa70d6f087,Burn It Down
user_000057,2006-09-09T11:24:11Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T11:21:01Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,2f313157-05b2-4522-b122-fb46dc99310a,Dead On Arrival
user_000057,2006-09-09T11:16:51Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T11:09:00Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T10:49:29Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T10:42:50Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,9d5ce845-1da9-47d1-ab8e-a5dcfad4677d,Saturday
user_000057,2006-09-09T10:39:44Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T10:37:26Z,09885b8e-f235-4b80-a02a-055539493173,The All-American Rejects,da0ab675-c138-4872-b771-0c3bd2d32a67,Move Along
user_000057,2006-09-09T10:34:51Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T10:30:50Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,8795cabb-505a-4070-b682-7d025d5e000a,Grand Theft Autumn/Where Is Your Boy
user_000057,2006-09-09T10:27:51Z,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,066ea143-da48-4b5b-8642-5619c287eecd,Twisted Transistor
user_000057,2006-09-09T10:23:41Z,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,30b3f934-06b5-44df-8477-156c43ae0e5a,Freak On A Leash
user_000057,2006-09-09T10:20:14Z,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,Limp Bizkit,a3d567b4-b230-4596-a160-c30ad5cf1c82,My Generation
user_000057,2006-09-09T10:16:55Z,ae681605-2801-4120-9a48-e18752042306,Jay-Z And Linkin Park,3dfe34e4-2768-4179-8b3f-a8e0b3e80006,Dirt Off Your Shoulder/Lying From You
