user_000049,2009-03-01T21:59:23Z,6fae4f4f-2595-4a19-a8c0-9fb8aff75bda,Jokers Of The Scene,832fb480-43ab-45ba-8b29-531f9296e87f,Baggy Bottom Boys (Dz Remix)
user_000049,2007-09-13T19:16:19Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,2aac4ad0-e778-49c1-aab8-9684c1b2cd2c,On The Radio
user_000049,2007-09-13T18:24:10Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,,Hold On (Thaarey Rahiyo)
user_000049,2007-09-13T18:05:12Z,28a20b09-5ef7-4f81-878a-a5d8aef5ab1c,Jack Nitzsche,10462524-5aab-4e7b-9fa8-2f13c2c778e6,Medication Valse
user_000049,2007-09-13T00:51:41Z,d9bb0f7b-3f20-4951-8b20-3c6f5b3cab0d,Kishori Amonkar,caa1a85a-c615-4880-8431-b401663447fb,Ghat Ghat Mein Panchi Bolta
user_000049,2007-09-10T02:33:02Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,,Hold On (Thaarey Rahiyo)
user_000049,2007-09-10T01:33:44Z,,Madhup Mudgal,,"Ko Beene - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pr"
user_000049,2007-09-10T01:26:32Z,5968383c-11c1-4c5b-ada0-504a38cec8e7,Nusrat Fateh Ali Khan,6f2fb454-218a-442c-8458-575ee5d94ed7,Yeh Jo Halka Halka
user_000049,2007-09-09T11:53:03Z,,Madhup Mudgal,,"Avadhu - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pras"
user_000049,2007-09-09T11:41:52Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,503ea3f7-9b12-4970-ae32-7a20a9aa29d0,Hirna Samajh Boojh
user_000049,2007-09-09T11:06:13Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,,Hold On (Thaarey Rahiyo)
user_000049,2007-09-09T10:43:24Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,2aac4ad0-e778-49c1-aab8-9684c1b2cd2c,On The Radio
user_000049,2007-09-09T09:47:00Z,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,Jeff Buckley,,Yeh Jo Halka Saroor Hae (Live)
user_000049,2007-09-09T07:26:45Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,,Hold On (Thaarey Rahiyo)
user_000049,2007-09-09T07:17:10Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,,Hold On (Thaarey Rahiyo)
user_000049,2007-09-09T04:43:50Z,,Madhup Mudgal,,"Avadhu - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pras"
user_000049,2007-09-09T04:32:28Z,d4570f76-d803-429d-80ec-1b966c2c45ed,Dj Cheb I Sabbah,a5e2b02c-2e30-4e1a-b384-5f8afd825fa9,Shri Durga (State Of Bengal Mix)
user_000049,2007-09-09T04:19:29Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,2aac4ad0-e778-49c1-aab8-9684c1b2cd2c,On The Radio
user_000049,2007-09-07T01:05:57Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,60dc6282-39ef-40ce-91c1-3840229fca4b,Kesariya
user_000049,2007-09-07T00:52:22Z,24f1766e-9635-4d58-a4d4-9413f9f98a4c,Johann Sebastian Bach,,Bouree (Bach)
user_000049,2007-09-04T20:09:31Z,,John De Kadt,,African River (Instrumental)
user_000049,2007-09-04T19:52:45Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,26c2684f-e2d5-451a-b2ea-ee141c557d76,Udjayega Hans Akela
user_000049,2007-09-04T19:41:28Z,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,Jeff Buckley,,Yeh Jo Halka Saroor Hae (Live)
user_000049,2007-09-04T19:37:32Z,d229ee11-fc4e-4a1c-8e0a-1e8f84950532,Zbigniew Preisner,7f4427d5-bdea-4015-91c7-bc22e63d5dd9,Conversation With Father
user_000049,2007-09-04T19:34:09Z,28a20b09-5ef7-4f81-878a-a5d8aef5ab1c,Jack Nitzsche,50b2c438-0876-4495-afcf-d6e5043cc77b,One Flew Over The Cuckoo'S Nest (Closing Theme)
user_000049,2007-08-16T02:58:01Z,,Hong Kong Golden Voices,,Part 2
user_000049,2007-08-16T02:54:26Z,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,327d4adb-ca21-43f5-b8fa-c0f76fe6ac2f,That Was The Worst Christmas Ever!
user_000049,2007-08-16T02:47:06Z,,Madhup Mudgal,,"Avadhu - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pras"
user_000049,2007-08-15T23:36:06Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Overture
user_000049,2007-08-15T23:28:01Z,4ef6731b-2d1d-4aba-b139-87e9f74c61e0,Miki González,,Danza Del Agua - Tusuy Puquio
user_000049,2007-08-15T23:18:06Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,,Zini Zini Bini Chadariya - Nirguni Bhajan
user_000049,2007-08-15T01:06:48Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-08-13T22:35:10Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,503ea3f7-9b12-4970-ae32-7a20a9aa29d0,Hirna Samajh Boojh
user_000049,2007-08-13T22:25:33Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-08-13T22:19:54Z,28a20b09-5ef7-4f81-878a-a5d8aef5ab1c,Jack Nitzsche,10462524-5aab-4e7b-9fa8-2f13c2c778e6,Medication Valse
user_000049,2007-08-13T22:14:07Z,28a20b09-5ef7-4f81-878a-a5d8aef5ab1c,Jack Nitzsche,10462524-5aab-4e7b-9fa8-2f13c2c778e6,Medication Valse
user_000049,2007-08-12T23:44:47Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Gopala Over Credits
user_000049,2007-07-15T04:01:50Z,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,Jeff Buckley,,Yeh Jo Halka Saroor Hae (Live)
user_000049,2007-07-14T20:24:04Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,807be080-7bdb-4099-b8c6-fc76a6618d6b,Saathi (Feat. Ustad Sultan Khan)
user_000049,2007-07-14T19:21:54Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Gopala Over Credits
user_000049,2007-06-11T00:42:54Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Tabla And Flute
user_000049,2007-06-11T00:41:09Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Tabla And Flute
user_000049,2007-06-11T00:39:51Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Where'S Avijit
user_000049,2007-06-11T00:39:07Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Back To The Brothel
user_000049,2007-06-11T00:37:31Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Suchitra'S Photos
user_000049,2007-06-11T00:35:53Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Nyc
user_000049,2007-06-11T00:27:30Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Gopala Over Credits
user_000049,2007-06-10T15:35:37Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Nyc
user_000049,2007-05-29T03:32:26Z,77fed34f-d667-4f76-ae9a-5bf70f939e99,John Mcdowell,,Gopala Over Credits
user_000049,2007-05-23T01:28:40Z,,Amjad Ali Khan And Sons,,Raga Bapu Kauns
user_000049,2007-05-21T01:11:05Z,,Madhup Mudgal,,"Ko Beene - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pr"
user_000049,2007-05-21T01:07:31Z,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,327d4adb-ca21-43f5-b8fa-c0f76fe6ac2f,That Was The Worst Christmas Ever!
user_000049,2007-05-21T01:00:09Z,,Madhup Mudgal,,"Avadhu - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pras"
user_000049,2007-05-21T00:47:38Z,,Madhup Mudgal,,"Avadhu - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pras"
user_000049,2007-05-21T00:37:24Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,60dc6282-39ef-40ce-91c1-3840229fca4b,Kesariya
user_000049,2007-05-21T00:16:03Z,d9bb0f7b-3f20-4951-8b20-3c6f5b3cab0d,Kishori Amonkar,caa1a85a-c615-4880-8431-b401663447fb,Ghat Ghat Mein Panchi Bolta
user_000049,2007-05-21T00:06:11Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,807be080-7bdb-4099-b8c6-fc76a6618d6b,Saathi (Feat. Ustad Sultan Khan)
user_000049,2007-05-20T21:32:23Z,081b133e-ce74-42ba-92c1-c18234acb532,Andrew Bird,0b7bb8e0-e467-4c74-ab87-8a688a9c9193,Masterfade
user_000049,2007-05-20T21:27:34Z,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,José González,b0e2ac62-c60a-4610-8a70-8fc9959937ca,Hints
user_000049,2007-05-20T21:17:01Z,11ac3c4c-1aac-4f71-8d6d-7b9bd15b82d0,Dhol Foundation,b760e08e-6abf-4e67-9d9e-174c70b12e6d,Eik Bin
user_000049,2007-05-20T21:02:46Z,d8d3e7de-793e-49fa-8bb8-6bc732d4c8aa,Shankar-Ehsaan-Loy,7aa5ced7-3eaf-41db-9e3c-f7252af2d1c9,Kuch To Hua Hai
user_000049,2007-05-18T23:56:41Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,503ea3f7-9b12-4970-ae32-7a20a9aa29d0,Hirna Samajh Boojh
user_000049,2007-05-18T23:50:57Z,5968383c-11c1-4c5b-ada0-504a38cec8e7,Nusrat Fateh Ali Khan,6f2fb454-218a-442c-8458-575ee5d94ed7,Yeh Jo Halka Halka
user_000049,2007-05-17T22:35:05Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,807be080-7bdb-4099-b8c6-fc76a6618d6b,Saathi (Feat. Ustad Sultan Khan)
user_000049,2007-05-17T22:28:55Z,c8fc1732-d191-4a29-a33a-410f98eff13b,Sage Francis,cd562f2d-3eaa-479c-8adc-6f98aba2fce6,Slow Down Gandhi
user_000049,2007-05-17T22:25:03Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,0c1eb2b0-78f0-4b2a-961e-96a925240245,Fidelity
user_000049,2007-04-28T20:23:03Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,,Zini Zini Bini Chadariya - Nirguni Bhajan
user_000049,2007-04-28T20:16:33Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-04-15T23:45:01Z,d229ee11-fc4e-4a1c-8e0a-1e8f84950532,Zbigniew Preisner,7f4427d5-bdea-4015-91c7-bc22e63d5dd9,Conversation With Father
user_000049,2007-04-15T23:27:16Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,503ea3f7-9b12-4970-ae32-7a20a9aa29d0,Hirna Samajh Boojh
user_000049,2007-04-15T22:45:14Z,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,Midival Punditz,7ca9fda8-5c49-4272-8f9f-23031de797f2,Rebirth (Feat. Anoushka Shankar)
user_000049,2007-04-15T22:26:27Z,89eef384-c3be-4317-ae25-a6a837b90f48,Capone,2361ec22-97b9-41ca-a0d8-cfe93eecf722,Twist Em Out
user_000049,2007-04-15T22:17:28Z,0b59a279-54ef-4723-854e-a12b61e9581a,Luke Vibert,d7648d01-30b8-479a-9fca-91428d9e40ad,Acid2000
user_000049,2007-04-15T19:11:49Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,,Zini Zini Bini Chadariya - Nirguni Bhajan
user_000049,2007-04-10T22:32:51Z,,John De Kadt,,African River (Instrumental)
user_000049,2007-04-10T00:43:16Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-04-02T00:06:50Z,,Madhup Mudgal,,"Ko Beene - Madhup Mudgal W. Arawind Thatte, Deepak Garud, Pr"
user_000049,2007-04-02T00:03:16Z,,Madhup Mudgal,,Sarwar Tati
user_000049,2007-03-30T21:12:52Z,d9bb0f7b-3f20-4951-8b20-3c6f5b3cab0d,Kishori Amonkar,caa1a85a-c615-4880-8431-b401663447fb,Ghat Ghat Mein Panchi Bolta
user_000049,2007-03-30T21:10:23Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-03-18T17:40:21Z,,John De Kadt,,African River (Instrumental)
user_000049,2007-03-17T22:34:38Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,503ea3f7-9b12-4970-ae32-7a20a9aa29d0,Hirna Samajh Boojh
user_000049,2007-03-17T22:20:58Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-03-17T21:49:30Z,d9bb0f7b-3f20-4951-8b20-3c6f5b3cab0d,Kishori Amonkar,caa1a85a-c615-4880-8431-b401663447fb,Ghat Ghat Mein Panchi Bolta
user_000049,2007-03-12T20:02:42Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-02-27T03:59:22Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,26c2684f-e2d5-451a-b2ea-ee141c557d76,Udjayega Hans Akela
user_000049,2007-02-25T17:50:38Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,503ea3f7-9b12-4970-ae32-7a20a9aa29d0,Hirna Samajh Boojh
user_000049,2007-02-25T17:44:31Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-02-24T09:08:24Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,2aac4ad0-e778-49c1-aab8-9684c1b2cd2c,On The Radio
user_000049,2007-02-24T08:53:12Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,2aac4ad0-e778-49c1-aab8-9684c1b2cd2c,On The Radio
user_000049,2007-02-24T08:23:42Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,7defedaf-bc68-41d9-a49f-3dfd8eb3831d,Sailor Song
user_000049,2007-02-24T08:18:55Z,fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,ee628727-1832-4eca-8223-a67bedfff1ab,Ghost Of Corporate Future
user_000049,2007-02-24T08:12:50Z,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards Of Canada,7fd2c3c8-e012-4c6b-9958-a8815ba562d8,Sixtyten
user_000049,2007-02-21T22:42:03Z,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards Of Canada,80ff268c-7ba4-45bd-ba3e-b633a2b24a62,Satellite Anthem Icarus
user_000049,2007-02-21T22:36:39Z,70da6355-148e-4d1e-9411-c03214d9a0e6,Lanes,e8b60502-5893-4fb4-845d-e9a5a29aa925,Amalgama
user_000049,2007-02-21T22:32:32Z,cd965133-e2ba-41bc-8659-f74b1f88aad3,Amorphous Androgynous,7261751a-a151-40e4-8520-dd392ec57d3e,Fat Cat
user_000049,2007-02-21T22:26:05Z,f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511,Orbital,96bbc21c-a6a5-47de-89ab-ab5a7165783e,The Box
user_000049,2007-02-21T22:20:46Z,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards Of Canada,08d66297-7232-437f-b49a-0e006d0395db,Sixtyniner
user_000049,2007-02-21T22:16:29Z,410c9baf-5469-44f6-9852-826524b80c61,Autechre,2af04669-109d-4931-b206-0ed35bb1ec7e,Eutow
user_000049,2007-02-21T22:08:21Z,29f6333a-b4c8-4416-8fdf-598bcef1122a,Ulrich Schnauss,51cfc03d-2da8-4a56-ba0b-09e05a309370,Molfsee
user_000049,2007-02-21T22:05:05Z,fc61dd75-880b-44ba-9ba9-c7b643d33413,Prefuse 73,b5b58ad9-3c4c-4e46-9a1b-f85910a26cbe,90% Of My Mind Is With You
user_000049,2007-02-21T21:59:52Z,905572f1-cb4f-4df7-bac7-75cf6c27e3ac,Styrofoam,9914dd03-fc14-4fc1-bb00-622b26861259,"If You Tell Me The Truth, I Will Kill You"
user_000049,2007-02-21T21:53:25Z,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards Of Canada,e658982b-4317-4369-a6ab-e50ceb00c0e5,Telephasic Workshop
user_000049,2007-02-21T21:48:39Z,7e31d421-093d-464f-bc19-7df2b2473748,Lackluster,ac26961a-7567-4dc7-bad5-c4d77ce03674,Subvert
user_000049,2007-02-21T21:40:56Z,c5cc4d88-1e76-474e-9e9a-3aceeb7418bb,Trs-80,7caacd5d-3ac8-48df-9a3d-e2878e96cbad,Naturescent (Wood Paneling Mix)
user_000049,2007-02-21T21:36:35Z,073e03c4-871b-43c8-b038-05bcd7a9f812,Cepia,905cf512-a837-4e4b-ba9a-959692abae1f,Hoarse
user_000049,2007-02-21T21:31:04Z,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards Of Canada,f0a4be92-bf11-43e3-90eb-6a47e9bcba0c,Music Is Math
user_000049,2007-02-18T01:37:30Z,28a20b09-5ef7-4f81-878a-a5d8aef5ab1c,Jack Nitzsche,50b2c438-0876-4495-afcf-d6e5043cc77b,One Flew Over The Cuckoo'S Nest (Closing Theme)
user_000049,2007-02-18T00:14:11Z,711dcdff-324f-4d67-90f4-1e4c53ba6970,Kumar Gandharva,aec378af-a4fd-4c4f-9631-b0435b762159,Guru To Jine
user_000049,2007-02-17T00:11:57Z,9783c62b-3514-42d3-a5e8-de5ee1c6451c,Weathertunes,870c408d-e1df-4672-86ea-026a9e61efe0,Spring And October
user_000049,2007-02-17T00:05:08Z,770ccf83-47ce-4fa1-83ec-d8fc24269784,Klute,b533984a-0146-4bb2-ab60-33adcd40f494,6 Days
user_000049,2007-02-16T23:57:53Z,037bb92d-efd5-48d9-b197-3ce699067e3c,Bola,be4e8557-2123-4776-9ce9-1b2e458305a1,Magnasushi
user_000049,2007-02-16T23:53:09Z,94cf1fe5-0431-48be-b23f-b815da39aa2f,Union Jack,906442d1-81ed-4c8e-a251-b51085c7e0c9,Toucan
